child_id,Ages Used,Num Observations,Predicted Height at 18,Actual Height at 18,MAE
362,"(9.0, 10.0, 11.0, 13.0, 15.0, 16.0)",6,174.3,170.1,4.2
362,"(9.0, 10.0, 11.0, 13.0, 15.0, 17.0)",6,173.5,170.1,3.4
362,"(9.0, 10.0, 11.0, 13.0, 16.0, 17.0)",6,173.5,170.1,3.4
362,"(9.0, 10.0, 11.0, 14.0, 15.0, 16.0)",6,173.85,170.1,3.75
362,"(9.0, 10.0, 11.0, 14.0, 15.0, 17.0)",6,173.45,170.1,3.35
362,"(9.0, 10.0, 11.0, 14.0, 16.0, 17.0)",6,173.45,170.1,3.35
362,"(9.0, 10.0, 11.0, 15.0, 16.0, 17.0)",6,173.4,170.1,3.3
362,"(9.0, 10.0, 12.0, 13.0, 14.0, 15.0)",6,175,170.1,4.9
362,"(9.0, 10.0, 12.0, 13.0, 14.0, 16.0)",6,174.4,170.1,4.3
362,"(9.0, 10.0, 12.0, 13.0, 14.0, 17.0)",6,173.75,170.1,3.65
362,"(9.0, 10.0, 12.0, 13.0, 15.0, 16.0)",6,174.25,170.1,4.15
362,"(9.0, 10.0, 12.0, 13.0, 15.0, 17.0)",6,173.7,170.1,3.6
362,"(9.0, 10.0, 12.0, 13.0, 16.0, 17.0)",6,173.5,170.1,3.4
362,"(9.0, 10.0, 12.0, 14.0, 15.0, 16.0)",6,173.85,170.1,3.75
362,"(9.0, 10.0, 12.0, 14.0, 15.0, 17.0)",6,173.4,170.1,3.3
362,"(9.0, 10.0, 12.0, 14.0, 16.0, 17.0)",6,173.35,170.1,3.25
362,"(9.0, 10.0, 12.0, 15.0, 16.0, 17.0)",6,173,170.1,2.9
362,"(9.0, 10.0, 13.0, 14.0, 15.0, 16.0)",6,173.55,170.1,3.45
362,"(9.0, 10.0, 13.0, 14.0, 15.0, 17.0)",6,173.3,170.1,3.2
362,"(9.0, 10.0, 13.0, 14.0, 16.0, 17.0)",6,173.1,170.1,3
362,"(9.0, 10.0, 13.0, 15.0, 16.0, 17.0)",6,172.55,170.1,2.45
362,"(9.0, 10.0, 14.0, 15.0, 16.0, 17.0)",6,172.4,170.1,2.3
362,"(9.0, 11.0, 12.0, 13.0, 14.0, 15.0)",6,175.05,170.1,4.95
362,"(9.0, 11.0, 12.0, 13.0, 14.0, 16.0)",6,174.4,170.1,4.3
362,"(9.0, 11.0, 12.0, 13.0, 14.0, 17.0)",6,173.95,170.1,3.85
362,"(9.0, 11.0, 12.0, 13.0, 15.0, 16.0)",6,174.3,170.1,4.2
362,"(9.0, 11.0, 12.0, 13.0, 15.0, 17.0)",6,173.7,170.1,3.6
362,"(9.0, 11.0, 12.0, 13.0, 16.0, 17.0)",6,173.4,170.1,3.3
362,"(9.0, 11.0, 12.0, 14.0, 15.0, 16.0)",6,173.85,170.1,3.75
362,"(9.0, 11.0, 12.0, 14.0, 15.0, 17.0)",6,173.4,170.1,3.3
362,"(9.0, 11.0, 12.0, 14.0, 16.0, 17.0)",6,173.15,170.1,3.05
362,"(9.0, 11.0, 12.0, 15.0, 16.0, 17.0)",6,172.65,170.1,2.55
362,"(9.0, 11.0, 13.0, 14.0, 15.0, 16.0)",6,173.75,170.1,3.65
362,"(9.0, 11.0, 13.0, 14.0, 15.0, 17.0)",6,173.25,170.1,3.15
362,"(9.0, 11.0, 13.0, 14.0, 16.0, 17.0)",6,173,170.1,2.9
362,"(9.0, 11.0, 13.0, 15.0, 16.0, 17.0)",6,172.95,170.1,2.85
362,"(9.0, 11.0, 14.0, 15.0, 16.0, 17.0)",6,172.7,170.1,2.6
362,"(9.0, 12.0, 13.0, 14.0, 15.0, 16.0)",6,173.5,170.1,3.4
362,"(9.0, 12.0, 13.0, 14.0, 15.0, 17.0)",6,172.65,170.1,2.55
362,"(9.0, 12.0, 13.0, 14.0, 16.0, 17.0)",6,172.65,170.1,2.55
362,"(9.0, 12.0, 13.0, 15.0, 16.0, 17.0)",6,172.45,170.1,2.35
362,"(9.0, 12.0, 14.0, 15.0, 16.0, 17.0)",6,172.5,170.1,2.4
362,"(9.0, 13.0, 14.0, 15.0, 16.0, 17.0)",6,172.15,170.1,2.05
362,"(10.0, 11.0, 12.0, 13.0, 14.0, 15.0)",6,175,170.1,4.9
362,"(10.0, 11.0, 12.0, 13.0, 14.0, 16.0)",6,174.35,170.1,4.25
362,"(10.0, 11.0, 12.0, 13.0, 14.0, 17.0)",6,173.7,170.1,3.6
362,"(10.0, 11.0, 12.0, 13.0, 15.0, 16.0)",6,174.1,170.1,4
362,"(10.0, 11.0, 12.0, 13.0, 15.0, 17.0)",6,173.4,170.1,3.3
362,"(10.0, 11.0, 12.0, 13.0, 16.0, 17.0)",6,173.4,170.1,3.3
362,"(10.0, 11.0, 12.0, 14.0, 15.0, 16.0)",6,173.5,170.1,3.4
362,"(10.0, 11.0, 12.0, 14.0, 15.0, 17.0)",6,173.3,170.1,3.2
362,"(10.0, 11.0, 12.0, 14.0, 16.0, 17.0)",6,173.1,170.1,3
362,"(10.0, 11.0, 12.0, 15.0, 16.0, 17.0)",6,172.95,170.1,2.85
362,"(10.0, 11.0, 13.0, 14.0, 15.0, 16.0)",6,173.5,170.1,3.4
362,"(10.0, 11.0, 13.0, 14.0, 15.0, 17.0)",6,173.1,170.1,3
362,"(10.0, 11.0, 13.0, 14.0, 16.0, 17.0)",6,173,170.1,2.9
362,"(10.0, 11.0, 13.0, 15.0, 16.0, 17.0)",6,172.7,170.1,2.6
362,"(10.0, 11.0, 14.0, 15.0, 16.0, 17.0)",6,172.45,170.1,2.35
362,"(10.0, 12.0, 13.0, 14.0, 15.0, 16.0)",6,173.4,170.1,3.3
362,"(10.0, 12.0, 13.0, 14.0, 15.0, 17.0)",6,172.8,170.1,2.7
362,"(10.0, 12.0, 13.0, 14.0, 16.0, 17.0)",6,172.7,170.1,2.6
362,"(10.0, 12.0, 13.0, 15.0, 16.0, 17.0)",6,172.55,170.1,2.45
362,"(10.0, 12.0, 14.0, 15.0, 16.0, 17.0)",6,172.45,170.1,2.35
362,"(10.0, 13.0, 14.0, 15.0, 16.0, 17.0)",6,172.35,170.1,2.25
362,"(11.0, 12.0, 13.0, 14.0, 15.0, 16.0)",6,173.25,170.1,3.15
362,"(11.0, 12.0, 13.0, 14.0, 15.0, 17.0)",6,172.7,170.1,2.6
362,"(11.0, 12.0, 13.0, 14.0, 16.0, 17.0)",6,172.95,170.1,2.85
362,"(11.0, 12.0, 13.0, 15.0, 16.0, 17.0)",6,172.7,170.1,2.6
362,"(11.0, 12.0, 14.0, 15.0, 16.0, 17.0)",6,172.35,170.1,2.25
362,"(11.0, 13.0, 14.0, 15.0, 16.0, 17.0)",6,172.2,170.1,2.1
362,"(12.0, 13.0, 14.0, 15.0, 16.0, 17.0)",6,172,170.1,1.9
362,"(9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0)",7,175.3,170.1,5.2
362,"(9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 16.0)",7,174.95,170.1,4.85
362,"(9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 17.0)",7,174,170.1,3.9
362,"(9.0, 10.0, 11.0, 12.0, 13.0, 15.0, 16.0)",7,174.3,170.1,4.2
362,"(9.0, 10.0, 11.0, 12.0, 13.0, 15.0, 17.0)",7,174,170.1,3.9
362,"(9.0, 10.0, 11.0, 12.0, 13.0, 16.0, 17.0)",7,173.95,170.1,3.85
362,"(9.0, 10.0, 11.0, 12.0, 14.0, 15.0, 16.0)",7,174.1,170.1,4
362,"(9.0, 10.0, 11.0, 12.0, 14.0, 15.0, 17.0)",7,173.7,170.1,3.6
362,"(9.0, 10.0, 11.0, 12.0, 14.0, 16.0, 17.0)",7,173.65,170.1,3.55
362,"(9.0, 10.0, 11.0, 12.0, 15.0, 16.0, 17.0)",7,173.5,170.1,3.4
362,"(9.0, 10.0, 11.0, 13.0, 14.0, 15.0, 16.0)",7,174.3,170.1,4.2
362,"(9.0, 10.0, 11.0, 13.0, 14.0, 15.0, 17.0)",7,173.5,170.1,3.4
362,"(9.0, 10.0, 11.0, 13.0, 14.0, 16.0, 17.0)",7,173.4,170.1,3.3
362,"(9.0, 10.0, 11.0, 13.0, 15.0, 16.0, 17.0)",7,173.4,170.1,3.3
362,"(9.0, 10.0, 11.0, 14.0, 15.0, 16.0, 17.0)",7,173.35,170.1,3.25
362,"(9.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0)",7,173.95,170.1,3.85
362,"(9.0, 10.0, 12.0, 13.0, 14.0, 15.0, 17.0)",7,173.6,170.1,3.5
362,"(9.0, 10.0, 12.0, 13.0, 14.0, 16.0, 17.0)",7,173.5,170.1,3.4
362,"(9.0, 10.0, 12.0, 13.0, 15.0, 16.0, 17.0)",7,173.4,170.1,3.3
362,"(9.0, 10.0, 12.0, 14.0, 15.0, 16.0, 17.0)",7,173.1,170.1,3
362,"(9.0, 10.0, 13.0, 14.0, 15.0, 16.0, 17.0)",7,172.6,170.1,2.5
362,"(9.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0)",7,174,170.1,3.9
362,"(9.0, 11.0, 12.0, 13.0, 14.0, 15.0, 17.0)",7,173.4,170.1,3.3
362,"(9.0, 11.0, 12.0, 13.0, 14.0, 16.0, 17.0)",7,173.35,170.1,3.25
362,"(9.0, 11.0, 12.0, 13.0, 15.0, 16.0, 17.0)",7,173.35,170.1,3.25
362,"(9.0, 11.0, 12.0, 14.0, 15.0, 16.0, 17.0)",7,172.9,170.1,2.8
362,"(9.0, 11.0, 13.0, 14.0, 15.0, 16.0, 17.0)",7,172.8,170.1,2.7
362,"(9.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0)",7,172.6,170.1,2.5
362,"(10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0)",7,173.75,170.1,3.65
362,"(10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 17.0)",7,173.4,170.1,3.3
362,"(10.0, 11.0, 12.0, 13.0, 14.0, 16.0, 17.0)",7,173.35,170.1,3.25
362,"(10.0, 11.0, 12.0, 13.0, 15.0, 16.0, 17.0)",7,173.3,170.1,3.2
362,"(10.0, 11.0, 12.0, 14.0, 15.0, 16.0, 17.0)",7,172.9,170.1,2.8
362,"(10.0, 11.0, 13.0, 14.0, 15.0, 16.0, 17.0)",7,172.7,170.1,2.6
362,"(10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0)",7,172.5,170.1,2.4
362,"(11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0)",7,172.55,170.1,2.45
362,"(9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0)",8,174.3,170.1,4.2
362,"(9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 17.0)",8,173.85,170.1,3.75
362,"(9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 16.0, 17.0)",8,173.7,170.1,3.6
362,"(9.0, 10.0, 11.0, 12.0, 13.0, 15.0, 16.0, 17.0)",8,173.5,170.1,3.4
362,"(9.0, 10.0, 11.0, 12.0, 14.0, 15.0, 16.0, 17.0)",8,173.4,170.1,3.3
362,"(9.0, 10.0, 11.0, 13.0, 14.0, 15.0, 16.0, 17.0)",8,173.4,170.1,3.3
362,"(9.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0)",8,173,170.1,2.9
362,"(9.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0)",8,172.9,170.1,2.8
362,"(10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0)",8,173,170.1,2.9
362,"(9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0)",9,173.4,170.1,3.3
363,"(9.0,)",1,176,166,10
363,"(10.0,)",1,176.35,166,10.35
363,"(11.0,)",1,177.7,166,11.7
363,"(12.0,)",1,178.5,166,12.5
363,"(13.0,)",1,180,166,14
363,"(14.0,)",1,177.25,166,11.25
363,"(15.0,)",1,173.7,166,7.7
363,"(16.0,)",1,168.65,166,2.65
363,"(17.0,)",1,166.6,166,0.6
363,"(9.0, 10.0)",2,177,166,11
363,"(9.0, 11.0)",2,177.45,166,11.45
363,"(9.0, 12.0)",2,176,166,10
363,"(9.0, 13.0)",2,177.35,166,11.35
363,"(9.0, 14.0)",2,176.45,166,10.45
363,"(9.0, 15.0)",2,175,166,9
363,"(9.0, 16.0)",2,169,166,3
363,"(9.0, 17.0)",2,168.25,166,2.25
363,"(10.0, 11.0)",2,177.6,166,11.6
363,"(10.0, 12.0)",2,175.55,166,9.55
363,"(10.0, 13.0)",2,176,166,10
363,"(10.0, 14.0)",2,176.3,166,10.3
363,"(10.0, 15.0)",2,175.05,166,9.05
363,"(10.0, 16.0)",2,170.75,166,4.75
363,"(10.0, 17.0)",2,168.3,166,2.3
363,"(11.0, 12.0)",2,176.65,166,10.65
363,"(11.0, 13.0)",2,177.25,166,11.25
363,"(11.0, 14.0)",2,177.4,166,11.4
363,"(11.0, 15.0)",2,176.1,166,10.1
363,"(11.0, 16.0)",2,170.35,166,4.35
363,"(11.0, 17.0)",2,168.5,166,2.5
363,"(12.0, 13.0)",2,178.6,166,12.6
363,"(12.0, 14.0)",2,179.3,166,13.3
363,"(12.0, 15.0)",2,176.4,166,10.4
363,"(12.0, 16.0)",2,169.4,166,3.4
363,"(12.0, 17.0)",2,168.7,166,2.7
363,"(13.0, 14.0)",2,179.45,166,13.45
363,"(13.0, 15.0)",2,170.45,166,4.45
363,"(13.0, 16.0)",2,168.7,166,2.7
363,"(13.0, 17.0)",2,168.6,166,2.6
363,"(14.0, 15.0)",2,169.65,166,3.65
363,"(14.0, 16.0)",2,168.45,166,2.45
363,"(14.0, 17.0)",2,168.1,166,2.1
363,"(15.0, 16.0)",2,167.65,166,1.65
363,"(15.0, 17.0)",2,167.25,166,1.25
363,"(16.0, 17.0)",2,166.7,166,0.7
363,"(9.0, 10.0, 11.0)",3,177.1,166,11.1
363,"(9.0, 10.0, 12.0)",3,175.5,166,9.5
363,"(9.0, 10.0, 13.0)",3,176.25,166,10.25
363,"(9.0, 10.0, 14.0)",3,176.5,166,10.5
363,"(9.0, 10.0, 15.0)",3,175,166,9
363,"(9.0, 10.0, 16.0)",3,170,166,4
363,"(9.0, 10.0, 17.0)",3,168.5,166,2.5
363,"(9.0, 11.0, 12.0)",3,176.5,166,10.5
363,"(9.0, 11.0, 13.0)",3,177,166,11
363,"(9.0, 11.0, 14.0)",3,176.95,166,10.95
363,"(9.0, 11.0, 15.0)",3,176,166,10
363,"(9.0, 11.0, 16.0)",3,170.35,166,4.35
363,"(9.0, 11.0, 17.0)",3,168.5,166,2.5
363,"(9.0, 12.0, 13.0)",3,177.2,166,11.2
363,"(9.0, 12.0, 14.0)",3,177.1,166,11.1
363,"(9.0, 12.0, 15.0)",3,174,166,8
363,"(9.0, 12.0, 16.0)",3,169.85,166,3.85
363,"(9.0, 12.0, 17.0)",3,168.7,166,2.7
363,"(9.0, 13.0, 14.0)",3,175.45,166,9.45
363,"(9.0, 13.0, 15.0)",3,170.55,166,4.55
363,"(9.0, 13.0, 16.0)",3,169.3,166,3.3
363,"(9.0, 13.0, 17.0)",3,168.7,166,2.7
363,"(9.0, 14.0, 15.0)",3,170.4,166,4.4
363,"(9.0, 14.0, 16.0)",3,168.85,166,2.85
363,"(9.0, 14.0, 17.0)",3,168.55,166,2.55
363,"(9.0, 15.0, 16.0)",3,168.5,166,2.5
363,"(9.0, 15.0, 17.0)",3,168.3,166,2.3
363,"(9.0, 16.0, 17.0)",3,168.15,166,2.15
363,"(10.0, 11.0, 12.0)",3,176.4,166,10.4
363,"(10.0, 11.0, 13.0)",3,176.6,166,10.6
363,"(10.0, 11.0, 14.0)",3,177.3,166,11.3
363,"(10.0, 11.0, 15.0)",3,176,166,10
363,"(10.0, 11.0, 16.0)",3,170.7,166,4.7
363,"(10.0, 11.0, 17.0)",3,168.7,166,2.7
363,"(10.0, 12.0, 13.0)",3,176.2,166,10.2
363,"(10.0, 12.0, 14.0)",3,176.95,166,10.95
363,"(10.0, 12.0, 15.0)",3,173.8,166,7.8
363,"(10.0, 12.0, 16.0)",3,170,166,4
363,"(10.0, 12.0, 17.0)",3,168.7,166,2.7
363,"(10.0, 13.0, 14.0)",3,173.85,166,7.85
363,"(10.0, 13.0, 15.0)",3,170.7,166,4.7
363,"(10.0, 13.0, 16.0)",3,169,166,3
363,"(10.0, 13.0, 17.0)",3,168.7,166,2.7
363,"(10.0, 14.0, 15.0)",3,170.1,166,4.1
363,"(10.0, 14.0, 16.0)",3,169,166,3
363,"(10.0, 14.0, 17.0)",3,168.7,166,2.7
363,"(10.0, 15.0, 16.0)",3,168.95,166,2.95
363,"(10.0, 15.0, 17.0)",3,168.3,166,2.3
363,"(10.0, 16.0, 17.0)",3,168.15,166,2.15
363,"(11.0, 12.0, 13.0)",3,177.6,166,11.6
363,"(11.0, 12.0, 14.0)",3,177.95,166,11.95
363,"(11.0, 12.0, 15.0)",3,175.55,166,9.55
363,"(11.0, 12.0, 16.0)",3,170,166,4
363,"(11.0, 12.0, 17.0)",3,168.95,166,2.95
363,"(11.0, 13.0, 14.0)",3,176.5,166,10.5
363,"(11.0, 13.0, 15.0)",3,171,166,5
363,"(11.0, 13.0, 16.0)",3,169.35,166,3.35
363,"(11.0, 13.0, 17.0)",3,169,166,3
363,"(11.0, 14.0, 15.0)",3,170.6,166,4.6
363,"(11.0, 14.0, 16.0)",3,169.15,166,3.15
363,"(11.0, 14.0, 17.0)",3,168.7,166,2.7
363,"(11.0, 15.0, 16.0)",3,168.75,166,2.75
363,"(11.0, 15.0, 17.0)",3,168.5,166,2.5
363,"(11.0, 16.0, 17.0)",3,168.5,166,2.5
363,"(12.0, 13.0, 14.0)",3,179.3,166,13.3
363,"(12.0, 13.0, 15.0)",3,174.05,166,8.05
363,"(12.0, 13.0, 16.0)",3,169.55,166,3.55
363,"(12.0, 13.0, 17.0)",3,169,166,3
363,"(12.0, 14.0, 15.0)",3,173.65,166,7.65
363,"(12.0, 14.0, 16.0)",3,169.35,166,3.35
363,"(12.0, 14.0, 17.0)",3,168.7,166,2.7
363,"(12.0, 15.0, 16.0)",3,168.85,166,2.85
363,"(12.0, 15.0, 17.0)",3,168.5,166,2.5
363,"(12.0, 16.0, 17.0)",3,168.3,166,2.3
363,"(13.0, 14.0, 15.0)",3,170.3,166,4.3
363,"(13.0, 14.0, 16.0)",3,168.7,166,2.7
363,"(13.0, 14.0, 17.0)",3,168.7,166,2.7
363,"(13.0, 15.0, 16.0)",3,168.55,166,2.55
363,"(13.0, 15.0, 17.0)",3,168.5,166,2.5
363,"(13.0, 16.0, 17.0)",3,168.2,166,2.2
363,"(14.0, 15.0, 16.0)",3,168.4,166,2.4
363,"(14.0, 15.0, 17.0)",3,168.2,166,2.2
363,"(14.0, 16.0, 17.0)",3,167.8,166,1.8
363,"(15.0, 16.0, 17.0)",3,167.05,166,1.05
363,"(9.0, 10.0, 11.0, 12.0)",4,176.45,166,10.45
363,"(9.0, 10.0, 11.0, 13.0)",4,176.5,166,10.5
363,"(9.0, 10.0, 11.0, 14.0)",4,176.95,166,10.95
363,"(9.0, 10.0, 11.0, 15.0)",4,175.15,166,9.15
363,"(9.0, 10.0, 11.0, 16.0)",4,170.5,166,4.5
363,"(9.0, 10.0, 11.0, 17.0)",4,168.7,166,2.7
363,"(9.0, 10.0, 12.0, 13.0)",4,175.95,166,9.95
363,"(9.0, 10.0, 12.0, 14.0)",4,176.6,166,10.6
363,"(9.0, 10.0, 12.0, 15.0)",4,173.55,166,7.55
363,"(9.0, 10.0, 12.0, 16.0)",4,170,166,4
363,"(9.0, 10.0, 12.0, 17.0)",4,168.85,166,2.85
363,"(9.0, 10.0, 13.0, 14.0)",4,174,166,8
363,"(9.0, 10.0, 13.0, 15.0)",4,170.5,166,4.5
363,"(9.0, 10.0, 13.0, 16.0)",4,169.4,166,3.4
363,"(9.0, 10.0, 13.0, 17.0)",4,168.95,166,2.95
363,"(9.0, 10.0, 14.0, 15.0)",4,170.6,166,4.6
363,"(9.0, 10.0, 14.0, 16.0)",4,169,166,3
363,"(9.0, 10.0, 14.0, 17.0)",4,168.85,166,2.85
363,"(9.0, 10.0, 15.0, 16.0)",4,168.75,166,2.75
363,"(9.0, 10.0, 15.0, 17.0)",4,168.5,166,2.5
363,"(9.0, 10.0, 16.0, 17.0)",4,168.5,166,2.5
363,"(9.0, 11.0, 12.0, 13.0)",4,177.05,166,11.05
363,"(9.0, 11.0, 12.0, 14.0)",4,176.95,166,10.95
363,"(9.0, 11.0, 12.0, 15.0)",4,175.35,166,9.35
363,"(9.0, 11.0, 12.0, 16.0)",4,170,166,4
363,"(9.0, 11.0, 12.0, 17.0)",4,169,166,3
363,"(9.0, 11.0, 13.0, 14.0)",4,175.85,166,9.85
363,"(9.0, 11.0, 13.0, 15.0)",4,170.85,166,4.85
363,"(9.0, 11.0, 13.0, 16.0)",4,169.55,166,3.55
363,"(9.0, 11.0, 13.0, 17.0)",4,168.95,166,2.95
363,"(9.0, 11.0, 14.0, 15.0)",4,171.05,166,5.05
363,"(9.0, 11.0, 14.0, 16.0)",4,169,166,3
363,"(9.0, 11.0, 14.0, 17.0)",4,168.7,166,2.7
363,"(9.0, 11.0, 15.0, 16.0)",4,168.7,166,2.7
363,"(9.0, 11.0, 15.0, 17.0)",4,168.5,166,2.5
363,"(9.0, 11.0, 16.0, 17.0)",4,168.5,166,2.5
363,"(9.0, 12.0, 13.0, 14.0)",4,176.5,166,10.5
363,"(9.0, 12.0, 13.0, 15.0)",4,171.1,166,5.1
363,"(9.0, 12.0, 13.0, 16.0)",4,169.75,166,3.75
363,"(9.0, 12.0, 13.0, 17.0)",4,169.3,166,3.3
363,"(9.0, 12.0, 14.0, 15.0)",4,170.85,166,4.85
363,"(9.0, 12.0, 14.0, 16.0)",4,169.55,166,3.55
363,"(9.0, 12.0, 14.0, 17.0)",4,168.85,166,2.85
363,"(9.0, 12.0, 15.0, 16.0)",4,169.85,166,3.85
363,"(9.0, 12.0, 15.0, 17.0)",4,168.7,166,2.7
363,"(9.0, 12.0, 16.0, 17.0)",4,168.6,166,2.6
363,"(9.0, 13.0, 14.0, 15.0)",4,170.4,166,4.4
363,"(9.0, 13.0, 14.0, 16.0)",4,169.35,166,3.35
363,"(9.0, 13.0, 14.0, 17.0)",4,168.8,166,2.8
363,"(9.0, 13.0, 15.0, 16.0)",4,168.7,166,2.7
363,"(9.0, 13.0, 15.0, 17.0)",4,168.65,166,2.65
363,"(9.0, 13.0, 16.0, 17.0)",4,168.5,166,2.5
363,"(9.0, 14.0, 15.0, 16.0)",4,168.55,166,2.55
363,"(9.0, 14.0, 15.0, 17.0)",4,168.5,166,2.5
363,"(9.0, 14.0, 16.0, 17.0)",4,168.3,166,2.3
363,"(9.0, 15.0, 16.0, 17.0)",4,168,166,2
363,"(10.0, 11.0, 12.0, 13.0)",4,176.5,166,10.5
363,"(10.0, 11.0, 12.0, 14.0)",4,176.6,166,10.6
363,"(10.0, 11.0, 12.0, 15.0)",4,174.9,166,8.9
363,"(10.0, 11.0, 12.0, 16.0)",4,170.05,166,4.05
363,"(10.0, 11.0, 12.0, 17.0)",4,168.95,166,2.95
363,"(10.0, 11.0, 13.0, 14.0)",4,175.3,166,9.3
363,"(10.0, 11.0, 13.0, 15.0)",4,170.8,166,4.8
363,"(10.0, 11.0, 13.0, 16.0)",4,169.55,166,3.55
363,"(10.0, 11.0, 13.0, 17.0)",4,169,166,3
363,"(10.0, 11.0, 14.0, 15.0)",4,170.8,166,4.8
363,"(10.0, 11.0, 14.0, 16.0)",4,169.5,166,3.5
363,"(10.0, 11.0, 14.0, 17.0)",4,168.7,166,2.7
363,"(10.0, 11.0, 15.0, 16.0)",4,169.65,166,3.65
363,"(10.0, 11.0, 15.0, 17.0)",4,168.5,166,2.5
363,"(10.0, 11.0, 16.0, 17.0)",4,168.5,166,2.5
363,"(10.0, 12.0, 13.0, 14.0)",4,175.95,166,9.95
363,"(10.0, 12.0, 13.0, 15.0)",4,171,166,5
363,"(10.0, 12.0, 13.0, 16.0)",4,169.6,166,3.6
363,"(10.0, 12.0, 13.0, 17.0)",4,169.35,166,3.35
363,"(10.0, 12.0, 14.0, 15.0)",4,171,166,5
363,"(10.0, 12.0, 14.0, 16.0)",4,169.55,166,3.55
363,"(10.0, 12.0, 14.0, 17.0)",4,169,166,3
363,"(10.0, 12.0, 15.0, 16.0)",4,169.35,166,3.35
363,"(10.0, 12.0, 15.0, 17.0)",4,168.7,166,2.7
363,"(10.0, 12.0, 16.0, 17.0)",4,168.55,166,2.55
363,"(10.0, 13.0, 14.0, 15.0)",4,170.3,166,4.3
363,"(10.0, 13.0, 14.0, 16.0)",4,169.45,166,3.45
363,"(10.0, 13.0, 14.0, 17.0)",4,169,166,3
363,"(10.0, 13.0, 15.0, 16.0)",4,168.75,166,2.75
363,"(10.0, 13.0, 15.0, 17.0)",4,168.65,166,2.65
363,"(10.0, 13.0, 16.0, 17.0)",4,168.5,166,2.5
363,"(10.0, 14.0, 15.0, 16.0)",4,168.7,166,2.7
363,"(10.0, 14.0, 15.0, 17.0)",4,168.5,166,2.5
363,"(10.0, 14.0, 16.0, 17.0)",4,168.5,166,2.5
363,"(10.0, 15.0, 16.0, 17.0)",4,168.15,166,2.15
363,"(11.0, 12.0, 13.0, 14.0)",4,178.1,166,12.1
363,"(11.0, 12.0, 13.0, 15.0)",4,172.15,166,6.15
363,"(11.0, 12.0, 13.0, 16.0)",4,169.75,166,3.75
363,"(11.0, 12.0, 13.0, 17.0)",4,169.3,166,3.3
363,"(11.0, 12.0, 14.0, 15.0)",4,172.25,166,6.25
363,"(11.0, 12.0, 14.0, 16.0)",4,169.95,166,3.95
363,"(11.0, 12.0, 14.0, 17.0)",4,169.15,166,3.15
363,"(11.0, 12.0, 15.0, 16.0)",4,169.95,166,3.95
363,"(11.0, 12.0, 15.0, 17.0)",4,168.75,166,2.75
363,"(11.0, 12.0, 16.0, 17.0)",4,168.6,166,2.6
363,"(11.0, 13.0, 14.0, 15.0)",4,170.85,166,4.85
363,"(11.0, 13.0, 14.0, 16.0)",4,169.65,166,3.65
363,"(11.0, 13.0, 14.0, 17.0)",4,169.3,166,3.3
363,"(11.0, 13.0, 15.0, 16.0)",4,169.15,166,3.15
363,"(11.0, 13.0, 15.0, 17.0)",4,168.7,166,2.7
363,"(11.0, 13.0, 16.0, 17.0)",4,168.55,166,2.55
363,"(11.0, 14.0, 15.0, 16.0)",4,168.7,166,2.7
363,"(11.0, 14.0, 15.0, 17.0)",4,168.65,166,2.65
363,"(11.0, 14.0, 16.0, 17.0)",4,168.5,166,2.5
363,"(11.0, 15.0, 16.0, 17.0)",4,168.35,166,2.35
363,"(12.0, 13.0, 14.0, 15.0)",4,174.05,166,8.05
363,"(12.0, 13.0, 14.0, 16.0)",4,169.55,166,3.55
363,"(12.0, 13.0, 14.0, 17.0)",4,169.05,166,3.05
363,"(12.0, 13.0, 15.0, 16.0)",4,169.45,166,3.45
363,"(12.0, 13.0, 15.0, 17.0)",4,168.7,166,2.7
363,"(12.0, 13.0, 16.0, 17.0)",4,168.6,166,2.6
363,"(12.0, 14.0, 15.0, 16.0)",4,169,166,3
363,"(12.0, 14.0, 15.0, 17.0)",4,168.65,166,2.65
363,"(12.0, 14.0, 16.0, 17.0)",4,168.5,166,2.5
363,"(12.0, 15.0, 16.0, 17.0)",4,168.3,166,2.3
363,"(13.0, 14.0, 15.0, 16.0)",4,168.65,166,2.65
363,"(13.0, 14.0, 15.0, 17.0)",4,168.55,166,2.55
363,"(13.0, 14.0, 16.0, 17.0)",4,168.35,166,2.35
